"E:0","E:1","E:2","arc_length","Points:0","Points:1","Points:2"
0.00000e+00,0.00000e+00,0.00000e+00,1.62960e-03,2.98978e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.72013e-03,3.08032e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.81066e-03,3.17085e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.90120e-03,3.26138e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.99173e-03,3.35191e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.08226e-03,3.44245e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.17279e-03,3.53298e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.26333e-03,3.62351e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.35386e-03,3.71405e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.44439e-03,3.80458e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.53493e-03,3.89511e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.62546e-03,3.98565e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.71599e-03,4.07618e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.80653e-03,4.16671e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.89706e-03,4.25725e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.98759e-03,4.34778e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.07813e-03,4.43831e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.16866e-03,4.52884e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.25919e-03,4.61938e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.34972e-03,4.70991e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.44026e-03,4.80044e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.53079e-03,4.89098e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.62132e-03,4.98151e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.71186e-03,5.07204e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.80239e-03,5.16258e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.89292e-03,5.25311e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,3.98346e-03,5.34364e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.07399e-03,5.43418e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.16452e-03,5.52471e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.25506e-03,5.61524e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.34559e-03,5.70577e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.43612e-03,5.79631e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.52665e-03,5.88684e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.61719e-03,5.97737e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.70772e-03,6.06791e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.79825e-03,6.15844e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.88879e-03,6.24897e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,4.97932e-03,6.33951e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.06985e-03,6.43004e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.16039e-03,6.52057e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.25092e-03,6.61111e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.34145e-03,6.70164e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.43199e-03,6.79217e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.52252e-03,6.88271e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.61305e-03,6.97324e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.70358e-03,7.06377e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.79412e-03,7.15430e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.88465e-03,7.24484e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,5.97518e-03,7.33537e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.06572e-03,7.42590e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.15625e-03,7.51644e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.24678e-03,7.60697e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.33732e-03,7.69750e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.42785e-03,7.78804e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.51838e-03,7.87857e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.60892e-03,7.96910e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.69945e-03,8.05963e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.78998e-03,8.15017e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.88052e-03,8.24070e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,6.97105e-03,8.33123e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.06158e-03,8.42177e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.15211e-03,8.51230e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.24265e-03,8.60283e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.33318e-03,8.69337e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.42371e-03,8.78390e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.51425e-03,8.87443e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.60478e-03,8.96497e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.69531e-03,9.05550e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.78585e-03,9.14603e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.87638e-03,9.23657e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,7.96691e-03,9.32710e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.05745e-03,9.41763e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.14798e-03,9.50816e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.23851e-03,9.59870e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.32904e-03,9.68923e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.41958e-03,9.77976e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.51011e-03,9.87030e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.60064e-03,9.96083e-03,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.69118e-03,1.00514e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.78171e-03,1.01419e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.87224e-03,1.02324e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,8.96278e-03,1.03230e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.05331e-03,1.04135e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.14384e-03,1.05040e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.23438e-03,1.05946e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.32491e-03,1.06851e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.41544e-03,1.07756e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.50598e-03,1.08662e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.59651e-03,1.09567e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.68704e-03,1.10472e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.77757e-03,1.11378e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.86811e-03,1.12283e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,9.95864e-03,1.13188e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.00492e-02,1.14094e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.01397e-02,1.14999e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.02302e-02,1.15904e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.03208e-02,1.16810e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.04113e-02,1.17715e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.05018e-02,1.18620e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.05924e-02,1.19526e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.06829e-02,1.20431e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.07734e-02,1.21336e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.08640e-02,1.22242e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.09545e-02,1.23147e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.10450e-02,1.24052e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.11356e-02,1.24958e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.12261e-02,1.25863e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.13166e-02,1.26768e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.14072e-02,1.27674e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.14977e-02,1.28579e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.15882e-02,1.29484e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.16788e-02,1.30390e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.17693e-02,1.31295e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.18598e-02,1.32200e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.19504e-02,1.33106e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.20409e-02,1.34011e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.21314e-02,1.34916e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.22220e-02,1.35822e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.23125e-02,1.36727e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.24030e-02,1.37632e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.24936e-02,1.38538e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.25841e-02,1.39443e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.26746e-02,1.40348e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.27652e-02,1.41254e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.28557e-02,1.42159e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.29462e-02,1.43064e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.30368e-02,1.43970e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.31273e-02,1.44875e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.32178e-02,1.45780e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.33084e-02,1.46686e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.33989e-02,1.47591e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.34894e-02,1.48496e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.35800e-02,1.49402e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.36705e-02,1.50307e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.37610e-02,1.51212e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.38516e-02,1.52117e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.39421e-02,1.53023e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.40326e-02,1.53928e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.41232e-02,1.54833e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.42137e-02,1.55739e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.43042e-02,1.56644e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.43948e-02,1.57549e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.44853e-02,1.58455e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.45758e-02,1.59360e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.46664e-02,1.60265e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.47569e-02,1.61171e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.48474e-02,1.62076e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.49380e-02,1.62981e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.50285e-02,1.63887e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.51190e-02,1.64792e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.52096e-02,1.65697e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.53001e-02,1.66603e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.53906e-02,1.67508e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.54812e-02,1.68413e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.55717e-02,1.69319e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.56622e-02,1.70224e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.57528e-02,1.71129e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.58433e-02,1.72035e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.59338e-02,1.72940e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.60244e-02,1.73845e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.61149e-02,1.74751e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.62054e-02,1.75656e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.62960e-02,1.76561e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.63865e-02,1.77467e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.64770e-02,1.78372e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.65676e-02,1.79277e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.66581e-02,1.80183e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.67486e-02,1.81088e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.68392e-02,1.81993e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.69297e-02,1.82899e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.70202e-02,1.83804e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.71108e-02,1.84709e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.72013e-02,1.85615e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.72918e-02,1.86520e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.73824e-02,1.87425e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.74729e-02,1.88331e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.75634e-02,1.89236e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.76540e-02,1.90141e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.77445e-02,1.91047e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.78350e-02,1.91952e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.79256e-02,1.92857e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.80161e-02,1.93763e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.81066e-02,1.94668e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.81972e-02,1.95573e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.82877e-02,1.96479e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.83782e-02,1.97384e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.84688e-02,1.98289e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.85593e-02,1.99195e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.86498e-02,2.00100e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.87403e-02,2.01005e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.88309e-02,2.01911e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.89214e-02,2.02816e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.90119e-02,2.03721e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.91025e-02,2.04627e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.91930e-02,2.05532e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.92835e-02,2.06437e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.93741e-02,2.07343e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.94646e-02,2.08248e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.95551e-02,2.09153e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.96457e-02,2.10059e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.97362e-02,2.10964e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.98267e-02,2.11869e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,1.99173e-02,2.12775e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.00078e-02,2.13680e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.00983e-02,2.14585e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.01889e-02,2.15491e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.02794e-02,2.16396e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.03699e-02,2.17301e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.04605e-02,2.18207e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.05510e-02,2.19112e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.06415e-02,2.20017e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.07321e-02,2.20923e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.08226e-02,2.21828e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.09131e-02,2.22733e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.10037e-02,2.23639e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.10942e-02,2.24544e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.11847e-02,2.25449e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.12753e-02,2.26355e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.13658e-02,2.27260e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.14563e-02,2.28165e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.15469e-02,2.29071e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.16374e-02,2.29976e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.17279e-02,2.30881e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.18185e-02,2.31787e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.19090e-02,2.32692e-02,-3.19796e-01,0.00000e+00
0.00000e+00,0.00000e+00,0.00000e+00,2.19995e-02,2.33597e-02,-3.19796e-01,0.00000e+00
