"E:0","E:1","E:2","arc_length","Points:0","Points:1","Points:2"
0,0,0,0.011226,0.011616,-0.32949,0
0,0,0,0.011317,0.011707,-0.32949,0
0,0,0,0.011407,0.011798,-0.32949,0
0,0,0,0.011498,0.011888,-0.32949,0
0,0,0,0.011588,0.011979,-0.32949,0
0,0,0,0.011679,0.012069,-0.32949,0
0,0,0,0.011769,0.01216,-0.32949,0
0,0,0,0.01186,0.01225,-0.32949,0
0,0,0,0.01195,0.012341,-0.32949,0
0,0,0,0.012041,0.012431,-0.32949,0
0,0,0,0.012131,0.012522,-0.32949,0
0,0,0,0.012222,0.012612,-0.32949,0
0,0,0,0.012313,0.012703,-0.32949,0
0,0,0,0.012403,0.012793,-0.32949,0
0,0,0,0.012494,0.012884,-0.32949,0
0,0,0,0.012584,0.012974,-0.32949,0
0,0,0,0.012675,0.013065,-0.32949,0
0,0,0,0.012765,0.013156,-0.32949,0
0,0,0,0.012856,0.013246,-0.32949,0
0,0,0,0.012946,0.013337,-0.32949,0
0,0,0,0.013037,0.013427,-0.32949,0
0,0,0,0.013127,0.013518,-0.32949,0
0,0,0,0.013218,0.013608,-0.32949,0
0,0,0,0.013308,0.013699,-0.32949,0
0,0,0,0.013399,0.013789,-0.32949,0
0,0,0,0.013489,0.01388,-0.32949,0
0,0,0,0.01358,0.01397,-0.32949,0
0,0,0,0.01367,0.014061,-0.32949,0
0,0,0,0.013761,0.014151,-0.32949,0
0,0,0,0.013852,0.014242,-0.32949,0
0,0,0,0.013942,0.014332,-0.32949,0
0,0,0,0.014033,0.014423,-0.32949,0
0,0,0,0.014123,0.014513,-0.32949,0
0,0,0,0.014214,0.014604,-0.32949,0
0,0,0,0.014304,0.014695,-0.32949,0
0,0,0,0.014395,0.014785,-0.32949,0
0,0,0,0.014485,0.014876,-0.32949,0
0,0,0,0.014576,0.014966,-0.32949,0
0,0,0,0.014666,0.015057,-0.32949,0
0,0,0,0.014757,0.015147,-0.32949,0
0,0,0,0.014847,0.015238,-0.32949,0
0,0,0,0.014938,0.015328,-0.32949,0
0,0,0,0.015028,0.015419,-0.32949,0
0,0,0,0.015119,0.015509,-0.32949,0
0,0,0,0.01521,0.0156,-0.32949,0
0,0,0,0.0153,0.01569,-0.32949,0
0,0,0,0.015391,0.015781,-0.32949,0
0,0,0,0.015481,0.015871,-0.32949,0
0,0,0,0.015572,0.015962,-0.32949,0
0,0,0,0.015662,0.016053,-0.32949,0
0,0,0,0.015753,0.016143,-0.32949,0
0,0,0,0.015843,0.016234,-0.32949,0
0,0,0,0.015934,0.016324,-0.32949,0
0,0,0,0.016024,0.016415,-0.32949,0
0,0,0,0.016115,0.016505,-0.32949,0
0,0,0,0.016205,0.016596,-0.32949,0
0,0,0,0.016296,0.016686,-0.32949,0
0,0,0,0.016386,0.016777,-0.32949,0
0,0,0,0.016477,0.016867,-0.32949,0
0,0,0,0.016568,0.016958,-0.32949,0
0,0,0,0.016658,0.017048,-0.32949,0
0,0,0,0.016749,0.017139,-0.32949,0
0,0,0,0.016839,0.017229,-0.32949,0
0,0,0,0.01693,0.01732,-0.32949,0
0,0,0,0.01702,0.017411,-0.32949,0
0,0,0,0.017111,0.017501,-0.32949,0
0,0,0,0.017201,0.017592,-0.32949,0
0,0,0,0.017292,0.017682,-0.32949,0
0,0,0,0.017382,0.017773,-0.32949,0
0,0,0,0.017473,0.017863,-0.32949,0
0,0,0,0.017563,0.017954,-0.32949,0
0,0,0,0.017654,0.018044,-0.32949,0
0,0,0,0.017744,0.018135,-0.32949,0
0,0,0,0.017835,0.018225,-0.32949,0
0,0,0,0.017926,0.018316,-0.32949,0
0,0,0,0.018016,0.018406,-0.32949,0
0,0,0,0.018107,0.018497,-0.32949,0
0,0,0,0.018197,0.018587,-0.32949,0
0,0,0,0.018288,0.018678,-0.32949,0
0,0,0,0.018378,0.018769,-0.32949,0
0,0,0,0.018469,0.018859,-0.32949,0
0,0,0,0.018559,0.01895,-0.32949,0
0,0,0,0.01865,0.01904,-0.32949,0
0,0,0,0.01874,0.019131,-0.32949,0
0,0,0,0.018831,0.019221,-0.32949,0
0,0,0,0.018921,0.019312,-0.32949,0
0,0,0,0.019012,0.019402,-0.32949,0
0,0,0,0.019102,0.019493,-0.32949,0
0,0,0,0.019193,0.019583,-0.32949,0
0,0,0,0.019284,0.019674,-0.32949,0
0,0,0,0.019374,0.019764,-0.32949,0
0,0,0,0.019465,0.019855,-0.32949,0
0,0,0,0.019555,0.019945,-0.32949,0
0,0,0,0.019646,0.020036,-0.32949,0
0,0,0,0.019736,0.020127,-0.32949,0
0,0,0,0.019827,0.020217,-0.32949,0
0,0,0,0.019917,0.020308,-0.32949,0
0,0,0,0.020008,0.020398,-0.32949,0
0,0,0,0.020098,0.020489,-0.32949,0
0,0,0,0.020189,0.020579,-0.32949,0
0,0,0,0.020279,0.02067,-0.32949,0
0,0,0,0.02037,0.02076,-0.32949,0
0,0,0,0.02046,0.020851,-0.32949,0
0,0,0,0.020551,0.020941,-0.32949,0
0,0,0,0.020642,0.021032,-0.32949,0
0,0,0,0.020732,0.021122,-0.32949,0
0,0,0,0.020823,0.021213,-0.32949,0
0,0,0,0.020913,0.021303,-0.32949,0
0,0,0,0.021004,0.021394,-0.32949,0
0,0,0,0.021094,0.021485,-0.32949,0
0,0,0,0.021185,0.021575,-0.32949,0
0,0,0,0.021275,0.021666,-0.32949,0
0,0,0,0.021366,0.021756,-0.32949,0
0,0,0,0.021456,0.021847,-0.32949,0
0,0,0,0.021547,0.021937,-0.32949,0
0,0,0,0.021637,0.022028,-0.32949,0
0,0,0,0.021728,0.022118,-0.32949,0
0,0,0,0.021818,0.022209,-0.32949,0
0,0,0,0.021909,0.022299,-0.32949,0
0,0,0,0.022,0.02239,-0.32949,0
0,0,0,0.02209,0.02248,-0.32949,0
0,0,0,0.022181,0.022571,-0.32949,0
0,0,0,0.022271,0.022661,-0.32949,0
0,0,0,0.022362,0.022752,-0.32949,0
0,0,0,0.022452,0.022843,-0.32949,0
0,0,0,0.022543,0.022933,-0.32949,0
0,0,0,0.022633,0.023024,-0.32949,0
0,0,0,0.022724,0.023114,-0.32949,0
0,0,0,0.022814,0.023205,-0.32949,0
0,0,0,0.022905,0.023295,-0.32949,0
0,0,0,0.022995,0.023386,-0.32949,0
0,0,0,0.023086,0.023476,-0.32949,0
0,0,0,0.023176,0.023567,-0.32949,0
0,0,0,0.023267,0.023657,-0.32949,0
0,0,0,0.023358,0.023748,-0.32949,0
0,0,0,0.023448,0.023838,-0.32949,0
0,0,0,0.023539,0.023929,-0.32949,0
0,0,0,0.023629,0.024019,-0.32949,0
0,0,0,0.02372,0.02411,-0.32949,0
0,0,0,0.02381,0.024201,-0.32949,0
0,0,0,0.023901,0.024291,-0.32949,0
0,0,0,0.023991,0.024382,-0.32949,0
0,0,0,0.024082,0.024472,-0.32949,0
0,0,0,0.024172,0.024563,-0.32949,0
0,0,0,0.024263,0.024653,-0.32949,0
0,0,0,0.024353,0.024744,-0.32949,0
0,0,0,0.024444,0.024834,-0.32949,0
0,0,0,0.024534,0.024925,-0.32949,0
37415,-338.66,0,0.024625,0.025015,-0.32949,0
2.5826e+05,-2337.7,0,0.024716,0.025106,-0.32949,0
4.7911e+05,-4336.7,0,0.024806,0.025196,-0.32949,0
6.9996e+05,-6335.8,0,0.024897,0.025287,-0.32949,0
9.2081e+05,-8334.8,0,0.024987,0.025377,-0.32949,0
1.1417e+06,-10334,0,0.025078,0.025468,-0.32949,0
1.3625e+06,-12333,0,0.025168,0.025559,-0.32949,0
1.5834e+06,-14332,0,0.025259,0.025649,-0.32949,0
1.8042e+06,-16331,0,0.025349,0.02574,-0.32949,0
2.0251e+06,-18330,0,0.02544,0.02583,-0.32949,0
2.2444e+06,-20268,0,0.02553,0.025921,-0.32949,0
2.4638e+06,-22206,0,0.025621,0.026011,-0.32949,0
2.6832e+06,-24143,0,0.025711,0.026102,-0.32949,0
2.9025e+06,-26081,0,0.025802,0.026192,-0.32949,0
3.1219e+06,-28018,0,0.025892,0.026283,-0.32949,0
3.1497e+06,-29867,0,0.025983,0.026373,-0.32949,0
3.1552e+06,-31706,0,0.026074,0.026464,-0.32949,0
3.1606e+06,-33544,0,0.026164,0.026554,-0.32949,0
3.1661e+06,-35457,0,0.026255,0.026645,-0.32949,0
3.1717e+06,-37421,0,0.026345,0.026735,-0.32949,0
3.1772e+06,-39386,0,0.026436,0.026826,-0.32949,0
3.1828e+06,-41350,0,0.026526,0.026917,-0.32949,0
3.1883e+06,-43315,0,0.026617,0.027007,-0.32949,0
3.1939e+06,-45280,0,0.026707,0.027098,-0.32949,0
3.1994e+06,-47244,0,0.026798,0.027188,-0.32949,0
3.205e+06,-49209,0,0.026888,0.027279,-0.32949,0
3.2105e+06,-51173,0,0.026979,0.027369,-0.32949,0
3.2161e+06,-53138,0,0.027069,0.02746,-0.32949,0
3.2216e+06,-55103,0,0.02716,0.02755,-0.32949,0
3.2272e+06,-57067,0,0.02725,0.027641,-0.32949,0
3.2327e+06,-59032,0,0.027341,0.027731,-0.32949,0
3.2378e+06,-61069,0,0.027432,0.027822,-0.32949,0
3.2428e+06,-63111,0,0.027522,0.027912,-0.32949,0
3.2478e+06,-65153,0,0.027613,0.028003,-0.32949,0
3.2528e+06,-67196,0,0.027703,0.028093,-0.32949,0
3.2579e+06,-69238,0,0.027794,0.028184,-0.32949,0
3.2629e+06,-71280,0,0.027884,0.028275,-0.32949,0
3.2679e+06,-73323,0,0.027975,0.028365,-0.32949,0
3.2729e+06,-75365,0,0.028065,0.028456,-0.32949,0
3.278e+06,-77407,0,0.028156,0.028546,-0.32949,0
3.283e+06,-79450,0,0.028246,0.028637,-0.32949,0
3.288e+06,-81541,0,0.028337,0.028727,-0.32949,0
3.2931e+06,-83636,0,0.028427,0.028818,-0.32949,0
3.2981e+06,-85731,0,0.028518,0.028908,-0.32949,0
3.3032e+06,-87826,0,0.028608,0.028999,-0.32949,0
3.3081e+06,-89921,0,0.028699,0.029089,-0.32949,0
3.3129e+06,-92017,0,0.02879,0.02918,-0.32949,0
3.3178e+06,-94112,0,0.02888,0.02927,-0.32949,0
3.3227e+06,-96208,0,0.028971,0.029361,-0.32949,0
3.3276e+06,-98279,0,0.029061,0.029451,-0.32949,0
3.3324e+06,-1.0031e+05,0,0.029152,0.029542,-0.32949,0
3.3373e+06,-1.0233e+05,0,0.029242,0.029633,-0.32949,0
3.3422e+06,-1.0436e+05,0,0.029333,0.029723,-0.32949,0
3.3471e+06,-1.0639e+05,0,0.029423,0.029814,-0.32949,0
3.352e+06,-1.0842e+05,0,0.029514,0.029904,-0.32949,0
3.3569e+06,-1.1044e+05,0,0.029604,0.029995,-0.32949,0
3.3618e+06,-1.1247e+05,0,0.029695,0.030085,-0.32949,0
3.3667e+06,-1.145e+05,0,0.029785,0.030176,-0.32949,0
3.3716e+06,-1.1652e+05,0,0.029876,0.030266,-0.32949,0
3.3763e+06,-1.1856e+05,0,0.029966,0.030357,-0.32949,0
3.3809e+06,-1.2061e+05,0,0.030057,0.030447,-0.32949,0
3.3856e+06,-1.2267e+05,0,0.030148,0.030538,-0.32949,0
3.3902e+06,-1.2472e+05,0,0.030238,0.030628,-0.32949,0
3.3948e+06,-1.2677e+05,0,0.030329,0.030719,-0.32949,0
3.3994e+06,-1.2882e+05,0,0.030419,0.030809,-0.32949,0
3.404e+06,-1.3087e+05,0,0.03051,0.0309,-0.32949,0
3.4086e+06,-1.3293e+05,0,0.0306,0.030991,-0.32949,0
3.4132e+06,-1.3498e+05,0,0.030691,0.031081,-0.32949,0
3.4178e+06,-1.3703e+05,0,0.030781,0.031172,-0.32949,0
3.4224e+06,-1.3912e+05,0,0.030872,0.031262,-0.32949,0
3.4271e+06,-1.4125e+05,0,0.030962,0.031353,-0.32949,0
3.4318e+06,-1.4338e+05,0,0.031053,0.031443,-0.32949,0
3.4364e+06,-1.4551e+05,0,0.031143,0.031534,-0.32949,0
3.4411e+06,-1.4764e+05,0,0.031234,0.031624,-0.32949,0
3.4454e+06,-1.4978e+05,0,0.031324,0.031715,-0.32949,0
3.4498e+06,-1.5193e+05,0,0.031415,0.031805,-0.32949,0
3.4542e+06,-1.5407e+05,0,0.031506,0.031896,-0.32949,0
3.4585e+06,-1.5622e+05,0,0.031596,0.031986,-0.32949,0
3.4629e+06,-1.5831e+05,0,0.031687,0.032077,-0.32949,0
3.4673e+06,-1.6039e+05,0,0.031777,0.032167,-0.32949,0
3.4717e+06,-1.6246e+05,0,0.031868,0.032258,-0.32949,0
3.4761e+06,-1.6454e+05,0,0.031958,0.032349,-0.32949,0
3.4805e+06,-1.6662e+05,0,0.032049,0.032439,-0.32949,0
3.4849e+06,-1.6869e+05,0,0.032139,0.03253,-0.32949,0
3.4893e+06,-1.7077e+05,0,0.03223,0.03262,-0.32949,0
3.4937e+06,-1.7284e+05,0,0.03232,0.032711,-0.32949,0
3.4981e+06,-1.7492e+05,0,0.032411,0.032801,-0.32949,0
3.5026e+06,-1.7699e+05,0,0.032501,0.032892,-0.32949,0
3.5068e+06,-1.7908e+05,0,0.032592,0.032982,-0.32949,0
3.5109e+06,-1.8116e+05,0,0.032682,0.033073,-0.32949,0
3.5151e+06,-1.8325e+05,0,0.032773,0.033163,-0.32949,0
3.5192e+06,-1.8534e+05,0,0.032864,0.033254,-0.32949,0
3.5234e+06,-1.8742e+05,0,0.032954,0.033344,-0.32949,0
3.5275e+06,-1.8951e+05,0,0.033045,0.033435,-0.32949,0
3.5317e+06,-1.916e+05,0,0.033135,0.033525,-0.32949,0
3.5358e+06,-1.9368e+05,0,0.033226,0.033616,-0.32949,0
3.54e+06,-1.9577e+05,0,0.033316,0.033707,-0.32949,0
3.5442e+06,-1.9786e+05,0,0.033407,0.033797,-0.32949,0
3.5483e+06,-2.0001e+05,0,0.033497,0.033888,-0.32949,0
3.5525e+06,-2.0218e+05,0,0.033588,0.033978,-0.32949,0
3.5568e+06,-2.0435e+05,0,0.033678,0.034069,-0.32949,0
3.561e+06,-2.0651e+05,0,0.033769,0.034159,-0.32949,0
3.565e+06,-2.0868e+05,0,0.033859,0.03425,-0.32949,0
3.5689e+06,-2.1085e+05,0,0.03395,0.03434,-0.32949,0
3.5728e+06,-2.1301e+05,0,0.03404,0.034431,-0.32949,0
3.5767e+06,-2.1518e+05,0,0.034131,0.034521,-0.32949,0
3.5807e+06,-2.1732e+05,0,0.034222,0.034612,-0.32949,0
3.5846e+06,-2.1942e+05,0,0.034312,0.034702,-0.32949,0
3.5886e+06,-2.2152e+05,0,0.034403,0.034793,-0.32949,0
3.5925e+06,-2.2362e+05,0,0.034493,0.034883,-0.32949,0
3.5965e+06,-2.2572e+05,0,0.034584,0.034974,-0.32949,0
3.6004e+06,-2.2781e+05,0,0.034674,0.035065,-0.32949,0
3.6044e+06,-2.2991e+05,0,0.034765,0.035155,-0.32949,0
3.6084e+06,-2.3201e+05,0,0.034855,0.035246,-0.32949,0
3.6123e+06,-2.3411e+05,0,0.034946,0.035336,-0.32949,0
3.6163e+06,-2.3621e+05,0,0.035036,0.035427,-0.32949,0
3.6202e+06,-2.3831e+05,0,0.035127,0.035517,-0.32949,0
3.6238e+06,-2.404e+05,0,0.035217,0.035608,-0.32949,0
3.6275e+06,-2.4249e+05,0,0.035308,0.035698,-0.32949,0
3.6312e+06,-2.4458e+05,0,0.035398,0.035789,-0.32949,0
3.6349e+06,-2.4667e+05,0,0.035489,0.035879,-0.32949,0
3.6386e+06,-2.4876e+05,0,0.03558,0.03597,-0.32949,0
3.6423e+06,-2.5085e+05,0,0.03567,0.03606,-0.32949,0
3.646e+06,-2.5294e+05,0,0.035761,0.036151,-0.32949,0
3.6497e+06,-2.5504e+05,0,0.035851,0.036241,-0.32949,0
3.6534e+06,-2.5713e+05,0,0.035942,0.036332,-0.32949,0
3.6571e+06,-2.5925e+05,0,0.036032,0.036423,-0.32949,0
3.6608e+06,-2.6143e+05,0,0.036123,0.036513,-0.32949,0
3.6646e+06,-2.6361e+05,0,0.036213,0.036604,-0.32949,0
3.6683e+06,-2.6579e+05,0,0.036304,0.036694,-0.32949,0
3.6721e+06,-2.6798e+05,0,0.036394,0.036785,-0.32949,0
3.6755e+06,-2.7014e+05,0,0.036485,0.036875,-0.32949,0
3.679e+06,-2.7231e+05,0,0.036575,0.036966,-0.32949,0
3.6825e+06,-2.7448e+05,0,0.036666,0.037056,-0.32949,0
3.6859e+06,-2.7665e+05,0,0.036756,0.037147,-0.32949,0
3.6894e+06,-2.7877e+05,0,0.036847,0.037237,-0.32949,0
3.693e+06,-2.8087e+05,0,0.036938,0.037328,-0.32949,0
3.6965e+06,-2.8297e+05,0,0.037028,0.037418,-0.32949,0
3.7e+06,-2.8507e+05,0,0.037119,0.037509,-0.32949,0
3.7035e+06,-2.8717e+05,0,0.037209,0.037599,-0.32949,0
3.707e+06,-2.8927e+05,0,0.0373,0.03769,-0.32949,0
3.7106e+06,-2.9137e+05,0,0.03739,0.037781,-0.32949,0
3.7141e+06,-2.9347e+05,0,0.037481,0.037871,-0.32949,0
3.7176e+06,-2.9557e+05,0,0.037571,0.037962,-0.32949,0
3.7211e+06,-2.9767e+05,0,0.037662,0.038052,-0.32949,0
3.7245e+06,-2.9975e+05,0,0.037752,0.038143,-0.32949,0
3.7277e+06,-3.0182e+05,0,0.037843,0.038233,-0.32949,0
3.731e+06,-3.0389e+05,0,0.037933,0.038324,-0.32949,0
3.7342e+06,-3.0596e+05,0,0.038024,0.038414,-0.32949,0
3.7375e+06,-3.0804e+05,0,0.038114,0.038505,-0.32949,0
3.7408e+06,-3.1011e+05,0,0.038205,0.038595,-0.32949,0
3.744e+06,-3.1218e+05,0,0.038295,0.038686,-0.32949,0
3.7473e+06,-3.1425e+05,0,0.038386,0.038776,-0.32949,0
3.7505e+06,-3.1632e+05,0,0.038477,0.038867,-0.32949,0
3.7538e+06,-3.184e+05,0,0.038567,0.038957,-0.32949,0
3.7571e+06,-3.2055e+05,0,0.038658,0.039048,-0.32949,0
3.7604e+06,-3.2272e+05,0,0.038748,0.039138,-0.32949,0
3.7637e+06,-3.2489e+05,0,0.038839,0.039229,-0.32949,0
3.7669e+06,-3.2706e+05,0,0.038929,0.03932,-0.32949,0
3.7701e+06,-3.2922e+05,0,0.03902,0.03941,-0.32949,0
3.7732e+06,-3.3136e+05,0,0.03911,0.039501,-0.32949,0
3.7762e+06,-3.3349e+05,0,0.039201,0.039591,-0.32949,0
3.7792e+06,-3.3563e+05,0,0.039291,0.039682,-0.32949,0
3.7822e+06,-3.3776e+05,0,0.039382,0.039772,-0.32949,0
3.7853e+06,-3.3984e+05,0,0.039472,0.039863,-0.32949,0
3.7884e+06,-3.419e+05,0,0.039563,0.039953,-0.32949,0
3.7915e+06,-3.4397e+05,0,0.039653,0.040044,-0.32949,0
3.7945e+06,-3.4604e+05,0,0.039744,0.040134,-0.32949,0
3.7976e+06,-3.481e+05,0,0.039835,0.040225,-0.32949,0
3.8007e+06,-3.5017e+05,0,0.039925,0.040315,-0.32949,0
3.8038e+06,-3.5224e+05,0,0.040016,0.040406,-0.32949,0
3.8069e+06,-3.543e+05,0,0.040106,0.040496,-0.32949,0
3.8099e+06,-3.5637e+05,0,0.040197,0.040587,-0.32949,0
3.813e+06,-3.5843e+05,0,0.040287,0.040678,-0.32949,0
3.8159e+06,-3.6046e+05,0,0.040378,0.040768,-0.32949,0
3.8187e+06,-3.6249e+05,0,0.040468,0.040859,-0.32949,0
3.8215e+06,-3.6452e+05,0,0.040559,0.040949,-0.32949,0
3.8244e+06,-3.6655e+05,0,0.040649,0.04104,-0.32949,0
3.8272e+06,-3.6857e+05,0,0.04074,0.04113,-0.32949,0
3.8301e+06,-3.706e+05,0,0.04083,0.041221,-0.32949,0
3.8329e+06,-3.7263e+05,0,0.040921,0.041311,-0.32949,0
3.8357e+06,-3.7466e+05,0,0.041011,0.041402,-0.32949,0
3.8386e+06,-3.7669e+05,0,0.041102,0.041492,-0.32949,0
3.8414e+06,-3.7875e+05,0,0.041193,0.041583,-0.32949,0
3.8443e+06,-3.8089e+05,0,0.041283,0.041673,-0.32949,0
3.8472e+06,-3.8302e+05,0,0.041374,0.041764,-0.32949,0
3.8501e+06,-3.8516e+05,0,0.041464,0.041854,-0.32949,0
3.8529e+06,-3.873e+05,0,0.041555,0.041945,-0.32949,0
3.8556e+06,-3.8938e+05,0,0.041645,0.042036,-0.32949,0
3.8581e+06,-3.9146e+05,0,0.041736,0.042126,-0.32949,0
3.8607e+06,-3.9353e+05,0,0.041826,0.042217,-0.32949,0
3.8633e+06,-3.956e+05,0,0.041917,0.042307,-0.32949,0
3.8659e+06,-3.9765e+05,0,0.042007,0.042398,-0.32949,0
3.8686e+06,-3.9966e+05,0,0.042098,0.042488,-0.32949,0
3.8712e+06,-4.0166e+05,0,0.042188,0.042579,-0.32949,0
3.8739e+06,-4.0367e+05,0,0.042279,0.042669,-0.32949,0
3.8766e+06,-4.0568e+05,0,0.042369,0.04276,-0.32949,0
3.8792e+06,-4.0768e+05,0,0.04246,0.04285,-0.32949,0
3.8819e+06,-4.0969e+05,0,0.042551,0.042941,-0.32949,0
3.8846e+06,-4.1169e+05,0,0.042641,0.043031,-0.32949,0
3.8872e+06,-4.137e+05,0,0.042732,0.043122,-0.32949,0
3.8899e+06,-4.1571e+05,0,0.042822,0.043212,-0.32949,0
